# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 3.14000000e+00
# Aref          : 3.14000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
80.95           	-2.39875894e-04	1.15216472e+00	8.32004486e-02	4.13603484e-02	4.18401002e-02
80.952          	-2.41372397e-04	1.15164003e+00	8.47105788e-02	4.21139170e-02	4.25966618e-02
80.954          	-2.43410741e-04	1.15133249e+00	8.64561909e-02	4.29846847e-02	4.34715062e-02
80.956          	-2.45370836e-04	1.15134391e+00	8.80113724e-02	4.37603154e-02	4.42510571e-02
80.958          	-2.47325600e-04	1.15136740e+00	8.92071645e-02	4.43562567e-02	4.48509079e-02
80.96           	-2.48798979e-04	1.15137141e+00	9.04478862e-02	4.49751441e-02	4.54727421e-02
80.962          	-2.50080050e-04	1.15092121e+00	9.19526202e-02	4.57262301e-02	4.62263902e-02
80.964          	-2.51468082e-04	1.15078657e+00	9.31308981e-02	4.63139810e-02	4.68169171e-02
80.966          	-2.53055770e-04	1.15109488e+00	9.49217798e-02	4.72078341e-02	4.77139457e-02
80.968          	-2.54453821e-04	1.15058053e+00	9.65993897e-02	4.80452410e-02	4.85541487e-02
80.97           	-2.55738041e-04	1.15016673e+00	9.76943935e-02	4.85914587e-02	4.91029348e-02
80.972          	-2.57015555e-04	1.15001383e+00	9.92765074e-02	4.93812382e-02	4.98952693e-02
80.974          	-2.58515394e-04	1.14990022e+00	1.00927356e-01	5.02051624e-02	5.07221932e-02
80.976          	-2.60308964e-04	1.15017960e+00	1.02236186e-01	5.08577839e-02	5.13784018e-02
80.978          	-2.62038475e-04	1.14963087e+00	1.03480634e-01	5.14782783e-02	5.20023553e-02
80.98           	-2.63910781e-04	1.14942430e+00	1.04678436e-01	5.20753073e-02	5.26031289e-02
80.982          	-2.65832224e-04	1.14898415e+00	1.06251826e-01	5.28600807e-02	5.33917451e-02
80.984          	-2.67591187e-04	1.14884269e+00	1.07965466e-01	5.37151417e-02	5.42503240e-02
80.986          	-2.68990040e-04	1.14883210e+00	1.09469733e-01	5.44658765e-02	5.50038566e-02
80.988          	-2.68176583e-04	1.14871998e+00	1.10617464e-01	5.50405556e-02	5.55769087e-02
80.99           	-2.67027567e-04	1.14923211e+00	1.12451353e-01	5.59586488e-02	5.64927039e-02
80.992          	-2.66827313e-04	1.14886405e+00	1.14414201e-01	5.69402733e-02	5.74739279e-02
80.994          	-2.67277008e-04	1.14839905e+00	1.16188472e-01	5.78269592e-02	5.83615132e-02
80.996          	-2.68040983e-04	1.14816605e+00	1.18233888e-01	5.88489030e-02	5.93849849e-02
80.998          	-2.69118718e-04	1.14743973e+00	1.19731980e-01	5.95968712e-02	6.01351087e-02
81              	-2.70306578e-04	1.14720569e+00	1.21509107e-01	6.04842467e-02	6.10248599e-02
81.002          	-2.71382372e-04	1.14668426e+00	1.22985965e-01	6.12216001e-02	6.17643649e-02
81.004          	-2.72228891e-04	1.14635181e+00	1.24500129e-01	6.19778356e-02	6.25222933e-02
81.006          	-2.73423051e-04	1.14552439e+00	1.27282470e-01	6.33678121e-02	6.39146582e-02
81.008          	-2.74860423e-04	1.14533672e+00	1.28998422e-01	6.42243505e-02	6.47740713e-02
81.01           	-2.76144414e-04	1.14478348e+00	1.30574667e-01	6.50111893e-02	6.55634781e-02
81.012          	-2.77550890e-04	1.14438412e+00	1.31850543e-01	6.56477208e-02	6.62028225e-02
81.014          	-2.78884586e-04	1.14432054e+00	1.32941164e-01	6.61916976e-02	6.67494667e-02
81.016          	-2.80321315e-04	1.14368009e+00	1.34518542e-01	6.69789498e-02	6.75395925e-02
81.018          	-2.81599981e-04	1.14405611e+00	1.36247914e-01	6.78423572e-02	6.84055572e-02
81.02           	-2.82651374e-04	1.14396491e+00	1.37991915e-01	6.87133062e-02	6.92786090e-02
81.022          	-2.83614671e-04	1.14371654e+00	1.39350496e-01	6.93916335e-02	6.99588629e-02
81.024          	-2.83713052e-04	1.14373816e+00	1.40971517e-01	7.02020453e-02	7.07694714e-02
81.026          	-2.83659813e-04	1.14336886e+00	1.42277307e-01	7.08549938e-02	7.14223134e-02
81.028          	-2.83167356e-04	1.14321316e+00	1.43645013e-01	7.15393389e-02	7.21056737e-02
81.03           	-2.82598393e-04	1.14332069e+00	1.45131380e-01	7.22830914e-02	7.28482882e-02
81.032          	-2.81945251e-04	1.14332820e+00	1.46034066e-01	7.27350878e-02	7.32989783e-02
81.034          	-2.81567781e-04	1.14323760e+00	1.47358506e-01	7.33976852e-02	7.39608208e-02
81.036          	-2.81402145e-04	1.14319659e+00	1.48588032e-01	7.40126137e-02	7.45754180e-02
81.038          	-2.81336074e-04	1.14293340e+00	1.49645065e-01	7.45411963e-02	7.51038685e-02
81.04           	-2.81477593e-04	1.14263424e+00	1.50596415e-01	7.50167298e-02	7.55796850e-02
81.042          	-2.81850043e-04	1.14268168e+00	1.52162128e-01	7.57992139e-02	7.63629140e-02
81.044          	-2.82777333e-04	1.14286136e+00	1.53524957e-01	7.64797011e-02	7.70452557e-02
81.046          	-2.84017762e-04	1.14281153e+00	1.54941394e-01	7.71866791e-02	7.77547146e-02
81.048          	-2.85471888e-04	1.14272156e+00	1.56829067e-01	7.81290617e-02	7.87000055e-02
81.05           	-2.86437273e-04	1.14284942e+00	1.58380990e-01	7.89040575e-02	7.94769321e-02
81.052          	-2.87418767e-04	1.14275950e+00	1.59587262e-01	7.95062121e-02	8.00810496e-02
81.054          	-2.88706268e-04	1.14274386e+00	1.60658248e-01	8.00404178e-02	8.06178304e-02
81.056          	-2.90073350e-04	1.14244472e+00	1.62355250e-01	8.08875518e-02	8.14676985e-02
81.058          	-2.91225098e-04	1.14212756e+00	1.64012715e-01	8.17151324e-02	8.22975826e-02
81.06           	-2.91948705e-04	1.14158123e+00	1.65622225e-01	8.25191638e-02	8.31030612e-02
81.062          	-2.92850116e-04	1.14089899e+00	1.67323678e-01	8.33689890e-02	8.39546892e-02
81.064          	-2.93763897e-04	1.14055720e+00	1.68985822e-01	8.41991473e-02	8.47866750e-02
81.066          	-2.93836939e-04	1.13992285e+00	1.70816422e-01	8.51143741e-02	8.57020480e-02
81.068          	-2.93487479e-04	1.13978114e+00	1.72442061e-01	8.59275429e-02	8.65145179e-02
81.07           	-2.92974340e-04	1.13958006e+00	1.74157750e-01	8.67859006e-02	8.73718493e-02
81.072          	-2.92353467e-04	1.13952610e+00	1.75558158e-01	8.74867253e-02	8.80714322e-02
81.074          	-2.91831851e-04	1.13937955e+00	1.77082053e-01	8.82491946e-02	8.88328583e-02
81.076          	-2.91646303e-04	1.13898134e+00	1.78097385e-01	8.87570463e-02	8.93403389e-02
81.078          	-2.91278860e-04	1.13906266e+00	1.79142216e-01	8.92798292e-02	8.98623870e-02
81.08           	-2.91026530e-04	1.13883740e+00	1.80054409e-01	8.97361779e-02	9.03182310e-02
81.082          	-2.90726626e-04	1.13898094e+00	1.81832848e-01	9.06256973e-02	9.12071506e-02
81.084          	-2.90281126e-04	1.13851335e+00	1.83070074e-01	9.12447557e-02	9.18253179e-02
81.086          	-2.89955646e-04	1.13832629e+00	1.84168219e-01	9.17941536e-02	9.23740649e-02
81.088          	-2.89677341e-04	1.13744460e+00	1.84625619e-01	9.20231320e-02	9.26024866e-02
81.09           	-2.89560483e-04	1.13666025e+00	1.85490740e-01	9.24558094e-02	9.30349303e-02
81.092          	-2.89594205e-04	1.13597632e+00	1.86639683e-01	9.30302472e-02	9.36094356e-02
81.094          	-2.89375496e-04	1.13601002e+00	1.87938800e-01	9.36800246e-02	9.42587756e-02
81.096          	-2.88978980e-04	1.13615709e+00	1.89432371e-01	9.44272066e-02	9.50051646e-02
81.098          	-2.88569752e-04	1.13558372e+00	1.90677393e-01	9.50501267e-02	9.56272662e-02
81.1            	-2.88456007e-04	1.13537762e+00	1.92190257e-01	9.58066725e-02	9.63835845e-02
81.102          	-2.88786647e-04	1.13467428e+00	1.93747651e-01	9.65850391e-02	9.71626124e-02
81.104          	-2.89187191e-04	1.13397314e+00	1.95293665e-01	9.73576451e-02	9.79360195e-02
81.106          	-2.89694840e-04	1.13412454e+00	1.96918519e-01	9.81695645e-02	9.87489542e-02
81.108          	-2.90356266e-04	1.13408170e+00	1.98394567e-01	9.89069273e-02	9.94876399e-02
81.11           	-2.91711413e-04	1.13340378e+00	1.99976615e-01	9.96965959e-02	1.00280019e-01
81.112          	-2.92413892e-04	1.13319773e+00	2.01408440e-01	1.00411806e-01	1.00996634e-01
81.114          	-2.92564405e-04	1.13276493e+00	2.03042848e-01	1.01228859e-01	1.01813988e-01
81.116          	-2.92476817e-04	1.13214422e+00	2.04727901e-01	1.02071474e-01	1.02656427e-01
81.118          	-2.92485569e-04	1.13154449e+00	2.06269825e-01	1.02842427e-01	1.03427398e-01
81.12           	-2.92209979e-04	1.13120379e+00	2.08053699e-01	1.03734640e-01	1.04319060e-01
81.122          	-2.91882333e-04	1.13115300e+00	2.09595787e-01	1.04506011e-01	1.05089776e-01
81.124          	-2.91528269e-04	1.13089900e+00	2.11180671e-01	1.05298807e-01	1.05881864e-01
81.126          	-2.91083244e-04	1.13087282e+00	2.12709564e-01	1.06063699e-01	1.06645865e-01
81.128          	-2.91036134e-04	1.13076529e+00	2.14206948e-01	1.06812438e-01	1.07394510e-01
81.13           	-2.91169496e-04	1.13088337e+00	2.15393797e-01	1.07405729e-01	1.07988068e-01
81.132          	-2.91307771e-04	1.13069732e+00	2.16966834e-01	1.08192109e-01	1.08774725e-01
81.134          	-2.91725469e-04	1.13086471e+00	2.18478103e-01	1.08947326e-01	1.09530777e-01
81.136          	-2.92228642e-04	1.13146907e+00	2.19995453e-01	1.09705498e-01	1.10289955e-01
81.138          	-2.92761800e-04	1.13151316e+00	2.21286460e-01	1.10350468e-01	1.10935992e-01
81.14           	-2.92974640e-04	1.13132982e+00	2.22500342e-01	1.10957197e-01	1.11543146e-01
81.142          	-2.93190452e-04	1.13156252e+00	2.23667788e-01	1.11540704e-01	1.12127085e-01
81.144          	-2.93370023e-04	1.13184050e+00	2.25232787e-01	1.12323023e-01	1.12909764e-01
81.146          	-2.92934817e-04	1.13162025e+00	2.26726737e-01	1.13070434e-01	1.13656303e-01
81.148          	-2.92604464e-04	1.13172328e+00	2.28490033e-01	1.13952412e-01	1.14537621e-01
81.15           	-2.92275040e-04	1.13225894e+00	2.30090700e-01	1.14753075e-01	1.15337625e-01
81.152          	-2.91960662e-04	1.13227517e+00	2.31315590e-01	1.15365834e-01	1.15949756e-01
81.154          	-2.91105904e-04	1.13203991e+00	2.32824363e-01	1.16121075e-01	1.16703287e-01
81.156          	-2.90482902e-04	1.13228221e+00	2.33901263e-01	1.16660149e-01	1.17241114e-01
81.158          	-2.89971059e-04	1.13258569e+00	2.35490346e-01	1.17455202e-01	1.18035144e-01
81.16           	-2.89938718e-04	1.13209116e+00	2.37504633e-01	1.18462378e-01	1.19042255e-01
81.162          	-2.89734947e-04	1.13162235e+00	2.39817072e-01	1.19618801e-01	1.20198271e-01
81.164          	-2.89767425e-04	1.13068042e+00	2.41690594e-01	1.20555530e-01	1.21135065e-01
81.166          	-2.89724590e-04	1.13005879e+00	2.43129791e-01	1.21275171e-01	1.21854620e-01
81.168          	-2.89699182e-04	1.12929396e+00	2.44579320e-01	1.21999961e-01	1.22579359e-01
81.17           	-2.89584539e-04	1.12872263e+00	2.46016173e-01	1.22718502e-01	1.23297671e-01
81.172          	-2.89189483e-04	1.12819045e+00	2.46889876e-01	1.23155749e-01	1.23734128e-01
81.174          	-2.88552091e-04	1.12738700e+00	2.48354765e-01	1.23888830e-01	1.24465934e-01
81.176          	-2.87495336e-04	1.12725989e+00	2.50035034e-01	1.24730022e-01	1.25305012e-01
81.178          	-2.86858279e-04	1.12736868e+00	2.51443635e-01	1.25434959e-01	1.26008676e-01
81.18           	-2.86243308e-04	1.12732160e+00	2.52559727e-01	1.25993620e-01	1.26566107e-01
81.182          	-2.85720886e-04	1.12686517e+00	2.53747288e-01	1.26587923e-01	1.27159365e-01
81.184          	-2.84981818e-04	1.12650432e+00	2.55158547e-01	1.27294292e-01	1.27864256e-01
81.186          	-2.84197353e-04	1.12729985e+00	2.56304610e-01	1.27868107e-01	1.28436502e-01
81.188          	-2.83358835e-04	1.12807925e+00	2.57009301e-01	1.28221292e-01	1.28788009e-01
81.19           	-2.82486478e-04	1.12806298e+00	2.58134744e-01	1.28784885e-01	1.29349858e-01
81.192          	-2.80123575e-04	1.12899379e+00	2.59370585e-01	1.29405169e-01	1.29965416e-01
81.194          	-2.78964923e-04	1.13069562e+00	2.60701708e-01	1.30071889e-01	1.30629819e-01
81.196          	-2.78753607e-04	1.13030189e+00	2.61879312e-01	1.30660902e-01	1.31218410e-01
81.198          	-2.79014379e-04	1.12911160e+00	2.62857593e-01	1.31149782e-01	1.31707811e-01
81.2            	-2.78826721e-04	1.12831788e+00	2.64588119e-01	1.32015233e-01	1.32572886e-01
81.202          	-2.78585532e-04	1.12695010e+00	2.65798136e-01	1.32620483e-01	1.33177654e-01
81.204          	-2.78459785e-04	1.12598508e+00	2.67028219e-01	1.33235650e-01	1.33792569e-01
81.206          	-2.78060839e-04	1.12503361e+00	2.68879114e-01	1.34161496e-01	1.34717618e-01
81.208          	-2.77628128e-04	1.12401331e+00	2.70942998e-01	1.35193871e-01	1.35749127e-01
81.21           	-2.76818100e-04	1.12305795e+00	2.72033061e-01	1.35739712e-01	1.36293348e-01
81.212          	-2.75188682e-04	1.12261471e+00	2.73407049e-01	1.36428336e-01	1.36978713e-01
81.214          	-2.72976951e-04	1.12367308e+00	2.74743795e-01	1.37098921e-01	1.37644875e-01
81.216          	-2.70837741e-04	1.12329056e+00	2.75371216e-01	1.37414770e-01	1.37956446e-01
81.218          	-2.68761071e-04	1.12265387e+00	2.76498557e-01	1.37980518e-01	1.38518040e-01
81.22           	-2.66758431e-04	1.12195297e+00	2.78200001e-01	1.38833242e-01	1.39366759e-01
81.222          	-2.64974978e-04	1.12192429e+00	2.80149237e-01	1.39809643e-01	1.40339593e-01
81.224          	-2.63373110e-04	1.12146438e+00	2.81487461e-01	1.40480357e-01	1.41007103e-01
81.226          	-2.62150701e-04	1.12103745e+00	2.82239357e-01	1.40857528e-01	1.41381829e-01
81.228          	-2.61319557e-04	1.12072076e+00	2.83301664e-01	1.41389513e-01	1.41912152e-01
81.23           	-2.60968346e-04	1.12047533e+00	2.84745628e-01	1.42111845e-01	1.42633782e-01
81.232          	-2.60579178e-04	1.12029840e+00	2.86042122e-01	1.42760482e-01	1.43281640e-01
81.234          	-2.60453968e-04	1.12104931e+00	2.87862755e-01	1.43670924e-01	1.44191832e-01
81.236          	-2.60495924e-04	1.12102307e+00	2.89167501e-01	1.44323254e-01	1.44844246e-01
81.238          	-2.60827927e-04	1.12084493e+00	2.89831550e-01	1.44654947e-01	1.45176603e-01
81.24           	-2.61128486e-04	1.12118357e+00	2.91045856e-01	1.45261800e-01	1.45784057e-01
81.242          	-2.61345574e-04	1.12142723e+00	2.91904828e-01	1.45691068e-01	1.46213760e-01
81.244          	-2.61213218e-04	1.12196976e+00	2.93064821e-01	1.46271197e-01	1.46793624e-01
81.246          	-2.60901722e-04	1.12236481e+00	2.94087850e-01	1.46783023e-01	1.47304827e-01
81.248          	-2.60308265e-04	1.12171368e+00	2.95438435e-01	1.47458909e-01	1.47979526e-01
81.25           	-2.59856905e-04	1.12155398e+00	2.96986256e-01	1.48233271e-01	1.48752985e-01
81.252          	-2.59457674e-04	1.12178815e+00	2.98675202e-01	1.49078143e-01	1.49597059e-01
81.254          	-2.59390163e-04	1.12203840e+00	2.99787205e-01	1.49634213e-01	1.50152993e-01
81.256          	-2.59266352e-04	1.12202771e+00	3.01433486e-01	1.50457477e-01	1.50976009e-01
81.258          	-2.59317857e-04	1.12231181e+00	3.03025018e-01	1.51253191e-01	1.51771827e-01
81.26           	-2.59375804e-04	1.12262673e+00	3.04156828e-01	1.51819038e-01	1.52337790e-01
81.262          	-2.59764481e-04	1.12236291e+00	3.05040046e-01	1.52260259e-01	1.52779788e-01
81.264          	-2.60377283e-04	1.12173157e+00	3.06337628e-01	1.52908436e-01	1.53429191e-01
81.266          	-2.61309380e-04	1.12182628e+00	3.07369956e-01	1.53423669e-01	1.53946287e-01
81.268          	-2.62227061e-04	1.12170370e+00	3.08898232e-01	1.54186889e-01	1.54711343e-01
81.27           	-2.62860350e-04	1.12174507e+00	3.10043762e-01	1.54759020e-01	1.55284741e-01
81.272          	-2.63284354e-04	1.12172162e+00	3.11282925e-01	1.55378178e-01	1.55904747e-01
81.274          	-2.63572132e-04	1.12136863e+00	3.12496179e-01	1.55984517e-01	1.56511662e-01
81.276          	-2.63619204e-04	1.12105790e+00	3.13646888e-01	1.56559825e-01	1.57087063e-01
81.278          	-2.63253390e-04	1.12085048e+00	3.14932206e-01	1.57202850e-01	1.57729356e-01
81.28           	-2.62659714e-04	1.12092280e+00	3.16484510e-01	1.57979595e-01	1.58504915e-01
81.282          	-2.61916108e-04	1.12052680e+00	3.17474675e-01	1.58475421e-01	1.58999254e-01
81.284          	-2.61024737e-04	1.12031492e+00	3.18852897e-01	1.59165424e-01	1.59687473e-01
81.286          	-2.59863257e-04	1.12010140e+00	3.20250144e-01	1.59865209e-01	1.60384935e-01
81.288          	-2.58681320e-04	1.11980451e+00	3.21406021e-01	1.60444329e-01	1.60961692e-01
81.29           	-2.57230042e-04	1.11957441e+00	3.22974996e-01	1.61230268e-01	1.61744728e-01
81.292          	-2.55647153e-04	1.11909771e+00	3.24425109e-01	1.61956907e-01	1.62468202e-01
81.294          	-2.54401542e-04	1.11911256e+00	3.25484894e-01	1.62488045e-01	1.62996849e-01
81.296          	-2.53515410e-04	1.11902931e+00	3.26688388e-01	1.63090679e-01	1.63597710e-01
81.298          	-2.53076224e-04	1.11864527e+00	3.27889231e-01	1.63691539e-01	1.64197692e-01
81.3            	-2.52290307e-04	1.11811657e+00	3.29034983e-01	1.64265201e-01	1.64769782e-01
81.302          	-2.50240251e-04	1.11810478e+00	3.30041255e-01	1.64770387e-01	1.65270868e-01
81.304          	-2.47743036e-04	1.11776060e+00	3.31002036e-01	1.65253275e-01	1.65748761e-01
81.306          	-2.45415633e-04	1.11800736e+00	3.32421697e-01	1.65965433e-01	1.66456264e-01
81.308          	-2.42990927e-04	1.11810481e+00	3.33781410e-01	1.66647714e-01	1.67133696e-01
81.31           	-2.40340830e-04	1.11795461e+00	3.35191957e-01	1.67355638e-01	1.67836319e-01
81.312          	-2.37618719e-04	1.11838012e+00	3.36647361e-01	1.68086062e-01	1.68561299e-01
81.314          	-2.35293782e-04	1.11831134e+00	3.37316272e-01	1.68422842e-01	1.68893430e-01
81.316          	-2.32966979e-04	1.11792654e+00	3.38626291e-01	1.69080179e-01	1.69546113e-01
81.318          	-2.30893887e-04	1.11790561e+00	3.39610222e-01	1.69574217e-01	1.70036005e-01
81.32           	-2.28831905e-04	1.11804375e+00	3.40398584e-01	1.69970460e-01	1.70428124e-01
81.322          	-2.26756971e-04	1.11817714e+00	3.41823542e-01	1.70685014e-01	1.71138528e-01
81.324          	-2.24773924e-04	1.11783480e+00	3.42449999e-01	1.71000225e-01	1.71449773e-01
81.326          	-2.22742734e-04	1.11733322e+00	3.43486649e-01	1.71520582e-01	1.71966067e-01
81.328          	-2.21598859e-04	1.11748924e+00	3.44919174e-01	1.72237988e-01	1.72681186e-01
81.33           	-2.20237812e-04	1.11645670e+00	3.45567884e-01	1.72563704e-01	1.73004180e-01
81.332          	-2.18972345e-04	1.11649695e+00	3.47034757e-01	1.73298406e-01	1.73736351e-01
81.334          	-2.18177250e-04	1.11609773e+00	3.48540087e-01	1.74051866e-01	1.74488221e-01
81.336          	-2.17692559e-04	1.11536505e+00	3.49651828e-01	1.74608222e-01	1.75043607e-01
81.338          	-2.17295300e-04	1.11422929e+00	3.50764743e-01	1.75165076e-01	1.75599667e-01
81.34           	-2.17140376e-04	1.11350122e+00	3.52282450e-01	1.75924085e-01	1.76358365e-01
81.342          	-2.16561190e-04	1.11317558e+00	3.53590668e-01	1.76578773e-01	1.77011895e-01
81.344          	-2.15694851e-04	1.11248077e+00	3.54827108e-01	1.77197859e-01	1.77629249e-01
81.346          	-2.15012416e-04	1.11203863e+00	3.55941361e-01	1.77755668e-01	1.78185693e-01
81.348          	-2.14084802e-04	1.11143836e+00	3.56906870e-01	1.78239350e-01	1.78667520e-01
81.35           	-2.13010631e-04	1.11170822e+00	3.58450676e-01	1.79012327e-01	1.79438349e-01
81.352          	-2.11688403e-04	1.11185258e+00	3.60247834e-01	1.79912228e-01	1.80335605e-01
81.354          	-2.09930959e-04	1.11211416e+00	3.61590981e-01	1.80585560e-01	1.81005422e-01
81.356          	-2.07986662e-04	1.11169132e+00	3.62674955e-01	1.81129491e-01	1.81545464e-01
81.358          	-2.05959022e-04	1.11169738e+00	3.63902464e-01	1.81745273e-01	1.82157191e-01
81.36           	-2.04428379e-04	1.11166714e+00	3.65244412e-01	1.82417778e-01	1.82826634e-01
81.362          	-2.03156924e-04	1.11156252e+00	3.66279780e-01	1.82936733e-01	1.83343047e-01
81.364          	-2.02116755e-04	1.11175817e+00	3.67780195e-01	1.83687981e-01	1.84092214e-01
81.366          	-2.01319639e-04	1.11189278e+00	3.68688962e-01	1.84143161e-01	1.84545800e-01
81.368          	-2.00748915e-04	1.11191205e+00	3.69870823e-01	1.84734663e-01	1.85136161e-01
81.37           	-2.00578850e-04	1.11157812e+00	3.71358621e-01	1.85478732e-01	1.85879889e-01
81.372          	-2.00812565e-04	1.11167441e+00	3.72246786e-01	1.85922581e-01	1.86324206e-01
81.374          	-2.01348495e-04	1.11095070e+00	3.73294847e-01	1.86446075e-01	1.86848772e-01
81.376          	-2.01973452e-04	1.11011698e+00	3.73963553e-01	1.86779803e-01	1.87183750e-01
81.378          	-2.02919776e-04	1.11008789e+00	3.74501507e-01	1.87047834e-01	1.87453673e-01
81.38           	-2.03401383e-04	1.10998168e+00	3.75064487e-01	1.87328842e-01	1.87735645e-01
81.382          	-2.03988075e-04	1.11009554e+00	3.75342211e-01	1.87467117e-01	1.87875093e-01
81.384          	-2.04557084e-04	1.11100428e+00	3.76358626e-01	1.87974756e-01	1.88383870e-01
81.386          	-2.04757790e-04	1.11095130e+00	3.76827737e-01	1.88209111e-01	1.88618626e-01
81.388          	-2.04610388e-04	1.11105300e+00	3.78114924e-01	1.88852852e-01	1.89262072e-01
81.39           	-2.04033276e-04	1.11103471e+00	3.78732978e-01	1.89162456e-01	1.89570522e-01
